196.33	203.22	235	144.44	86.778	77.222	96.333	161.44	112.78	64.778	53.889	94.778	59.444	158.33	196.11	187.11	196.33
195.67	210.78	240.56	148.44	77	71.333	88.889	163.67	105.33	63.889	55.444	101.33	58.556	135.56	185.33	186.56	195.67
192.89	217.78	242.78	176.67	79.778	72	87.889	165.44	114	82.111	63	95.889	53.444	120.56	179.89	192.11	192.89
188	214.33	240.56	163.67	81.111	69.444	87	191.89	120.89	75.556	73.778	74.889	56.222	133.67	182.78	190.22	188
183.11	208.78	239.56	150.56	74.889	68.667	93.889	190.56	101.89	60.444	102.67	77	78.556	168.56	185.33	186.56	183.11
186.11	216.56	238.67	133	70.111	67.889	85.222	183.11	93	50.667	119.33	78.444	82	164	185.22	187.22	186.11
178.44	207	233.89	140	75.111	67.556	88.222	167.11	97.778	58.444	135	78	93.111	174.89	182.33	181.22	178.44
187	215.22	230.33	125.44	76.444	72.333	93.222	154.22	93.333	64.667	146.89	73.444	93.444	170.11	182.67	183	187
199	228.67	215.22	89	84.556	84.111	107.11	134.33	88.222	62.222	135.33	70.556	115.33	171.78	185.33	186	199
202.44	229.44	200.78	79.778	85.444	95	112	112.11	90.444	69.111	117.56	65.111	132.56	173.33	188.44	186.56	202.44
204.89	230.78	194.44	95.111	77.889	79.778	110	104.89	84.667	78.333	120.56	63.889	87.778	154.33	184.33	190.22	204.89
204.56	229.33	187.67	90.111	76.444	79.111	124.67	101.67	87.222	84.222	101.33	61.778	94.556	162.44	186.44	189.11	204.56
199.33	224.33	196.11	108.11	76.111	73.556	128.22	107.67	95.778	88	89.556	60.778	84.667	163.89	184.22	187.89	199.33
207.44	225.33	177.67	82.889	72.333	68.111	130	97.444	81.556	92.556	78.111	56.556	95.444	169.78	187.11	188.67	207.44
208.89	220.89	164.89	73.778	71.778	68.556	121.33	87.889	73.667	111.22	71	53.667	105.56	175.89	185.33	189	208.89
209.11	212.44	181.22	84.556	69.778	64.667	100.78	92.444	78	121.11	69	55.889	87.778	166.22	187.44	194	209.11
206.22	204.56	191.67	85.889	73	69.556	80.889	101.67	75.778	127.33	65.667	59.667	79.444	165.67	187.22	197.89	206.22
207.11	197	194.67	82.222	75.444	71.333	69.667	94.333	76.778	141.67	60.222	56.778	80.333	167.44	188.33	200	207.11
211.11	183	160.33	71.111	74.667	90.222	59	83.778	89.778	137.22	56.556	54.222	99.333	176.11	189.56	200.11	211.11
208	178.44	150	69.444	71.222	104.33	57.111	80.889	115.78	92.556	52.778	58.111	127.67	189.56	186.78	197.56	208
205.67	174.78	133.67	70.222	67.556	112	56.778	84	131.67	76.333	52.111	66	141.78	192.56	188.56	200.11	205.67
201.44	173.33	131.78	70.111	64.556	108.44	58.778	84	132.56	73.444	53.556	63.333	143.22	192.89	188.56	200.33	201.44
191.33	196.22	166.89	71	64.667	98.778	67.111	90.667	115.56	69.556	69.889	60.556	145.33	198.11	181.44	191.56	191.33
192.33	189.11	144.67	72.778	64.556	86	67.222	92.556	134.11	70.556	66.556	61.667	135.89	196	189.22	198	192.33
185.11	198.89	146.78	75.444	63.333	78	91.889	93.667	124.33	73.556	60.222	62.667	161.89	202.56	179.33	189.22	185.11
184.56	198.67	135.89	74.333	60.111	76	122.67	93.889	120.67	62.111	52	73.778	185.56	198.89	166.11	177.89	184.56
186.67	194.67	121.44	75.778	63.333	61.333	115	89	116	66.444	52.778	76.889	187.44	200.44	170	179.44	186.67
191.67	182	105.11	75.222	73.778	53	95.222	85.222	102.44	70.778	54.444	78.889	184.89	206.44	181	184.11	191.67
193.33	168.56	99.889	74.333	75.111	45.667	71	88.556	101.78	74.444	54.333	66.778	168.11	210.89	196.56	188	193.33
191	144.33	88	64.444	80	45.667	60.444	104.33	87	81.556	55.222	72.778	170.33	213.78	205.11	185.89	191
187	134.44	101	64.444	67.222	48.444	55.444	116	85.667	87.556	57.778	67.333	159.22	220	208.44	183.78	187
191.11	138.78	112.56	65.556	63.444	49.667	54.889	112.78	87.667	93.444	58.333	63	161.11	222.11	205.44	183.11	191.11
194.67	159.11	142	72.778	62.778	50.333	60.444	106.89	100.33	98.889	62.333	66.778	182.22	225.56	193.56	183.56	194.67
193.89	149.44	154.33	75.222	61.222	45	59.667	119.78	91.556	91.222	65.778	61	171.33	229.78	193	188.78	193.89
190.89	155.44	155.11	78.333	63.333	44.778	64.111	122.78	92.444	86.778	65.778	60.778	178	228.11	187.56	188.44	190.89
178.22	124.33	118.78	65.778	53.556	47.111	71.222	125.67	87.778	79.778	56.889	67.444	179.44	229.67	192.33	187.56	178.22
149.89	95.889	95.333	63	48	45.444	82.333	112.11	83.111	64.111	56	76	182.67	225.11	190.33	176.56	149.89
144.33	98.444	97.444	62.111	48.222	42.556	87.889	93.667	88	61.333	56.444	78.778	179.33	217.78	188.78	172.44	144.33
129	89.111	81	62.333	46.556	47.778	89.444	81.889	87.556	60.222	64.444	100.78	202.33	217	187.78	169.11	129
100.11	77.333	72.333	62.667	49.778	47.333	90.111	75.444	82	57.778	70.889	101.67	191.22	206	177.44	147.89	100.11
111	86.222	77	64	50.333	48.778	94.333	84.778	81.667	67.444	69	107.22	204.67	193.56	183.11	153.44	111
120.56	97.333	86.667	73.333	50.889	43.556	89.778	83.667	81.667	79.667	58	86	180.56	165.44	179.67	150.56	120.56
139.67	98.778	72.778	53.778	52.222	52.778	87.333	103	67.444	82.444	68.333	123.11	202.56	174.56	190.33	158.89	139.67
131.56	109.22	87.111	54.889	68	59.111	80.889	88.111	68.111	91.889	55	77.778	134.67	127.22	160.56	129.22	131.56
139.11	123.67	91.333	53	72.444	61.667	74.111	90.222	65.444	94.444	51.889	75.222	122.44	127.67	160.67	130.89	139.11
123.44	124.11	98.333	55.111	77.889	73.444	63	86.889	61.222	97.333	52.778	62.889	80.778	93.333	129.22	105.22	123.44
127.89	118.33	93.667	61.333	75.222	71.889	52.556	88.444	70.111	90.778	54.889	60.444	66.556	88.111	123.78	105.56	127.89
118.22	86.111	72.444	65.111	56.556	77.778	55.667	87.556	83.111	69.556	60.889	95	88.667	122.67	148.44	120	118.22
143.11	97.889	75.333	72.111	60.667	77.556	54.222	84.444	88	72.667	56.444	73	68.111	104.56	133	130.56	143.11
206.78	123.67	106	82.222	62.556	74.778	56.333	86.444	95.778	78.778	57.222	55	62.889	98.667	141.11	154.11	206.78
224.78	137.11	133.11	83.778	64.444	71	57	85.778	92.444	82.444	57.444	55.889	61.444	98.778	151.56	150.22	224.78
204.89	116.56	102.56	90.556	60.111	63.333	69.111	75	93.556	83	53.667	58	72.444	116.78	160.89	148.22	204.89
183.56	110.56	99.667	90	61.556	56.667	67.556	73.556	84.889	91.111	52.222	60	70.333	112.11	162.11	156.56	183.56
172.33	124.22	108.11	88	63.111	53.667	73.556	76.333	78.556	105.33	53.444	67.778	73.111	113.56	172	186.11	172.33
155	115.89	86	79.778	68.111	50.556	76.111	89.667	70.222	98.556	54.778	61.333	85.111	129.33	172.44	214.11	155
134	103.89	78	69.556	73.556	51.333	63.556	90.444	68.556	91.111	56.111	62.333	72.667	108.56	157.89	206.56	134
133.33	122.67	95.889	70.556	66	58.667	54.111	92.444	68.333	93.667	54	74.444	61.111	85.667	145.11	179.56	133.33
164.44	157.89	115.67	82.444	66.444	60.444	50.778	87.111	77.444	87.222	69.556	89.111	58.444	100.67	163.78	168.67	164.44
157.67	131.11	106.89	76	69.333	62.222	49.222	88	83.111	77.778	74	87.111	58.111	103.56	181.33	147.11	157.67
175.33	127.89	123.67	82.333	80.333	63.333	54.889	85.111	103.78	83	92	95.667	57	115.44	192.44	139.78	175.33
172.56	121.11	121.78	80.889	81.889	61.333	62.556	82.778	103.44	81.556	90.556	92.444	58.556	112.11	187.11	137.56	172.56
172.89	125.78	155	103.78	94.889	63.222	69.889	77.778	102.33	90.889	109	106.78	61.111	92.556	146.56	129.89	172.89
181	130.56	165	103.78	90.556	64.111	73	82.778	108.44	93.111	109.33	96.667	59.889	110.56	145.33	146	181
164	132.67	180.33	109.89	89.444	63.778	80.556	78.667	100	91.222	112.44	94.222	61.444	102.78	120.67	148	164
137.89	122.78	173.67	96.333	84.778	65.889	78.333	74.667	85.444	84.222	112.67	90.667	57.889	89.444	105.22	137.89	137.89
149.33	150.11	204.33	110.89	89.889	70	76.889	78	86.889	81	115.78	94.667	50	77.333	110.33	154.78	149.33
143.11	169.89	222.44	113.67	99.333	83.111	72.444	78.222	78.778	77.667	110.78	102.56	44.778	54.778	105.78	148.67	143.11
143	196.89	221.89	137.44	126.56	89.333	68.333	76.333	70.222	75.667	102.22	109.89	62.889	53.444	88	109.22	143
170.67	216.56	200.22	168.67	129.22	82.889	75.778	74.444	73.333	96	90	91.556	67.222	50.556	85.556	98.444	170.67
183	212	194.78	184.22	116.33	91	81.444	59.222	69.889	121.44	100.22	66.667	49.222	43.333	74.222	91.889	183
220.56	219.56	220.22	218.56	129	97.333	78.778	56.778	81	129	108.22	105.33	45.444	44.444	86.889	137.44	220.56
226.67	214.56	227.11	231.44	144.44	112.89	82.444	55.111	81.889	122.78	114.22	147.67	42.889	45.778	77.444	146.11	226.67
224.44	207.78	226.22	233.22	188.11	153.11	101.44	53.667	80.556	117.78	97.333	186.22	47.778	58.778	62	159.67	224.44
219.67	208	219.67	225.33	189.33	149.22	86.889	56.667	91.667	110.78	79.889	179.78	51.111	50.667	81.444	187.78	219.67
209	206.67	210.44	215.78	206.33	158.78	91.778	60.556	95.444	103.56	80.667	134.44	56.778	59.889	90.889	203.56	209
196	198.44	198.22	211.11	209	143.78	78.444	69.111	97.111	87.222	87.333	96.222	56.222	59.778	128.56	220.33	196
190.89	193.67	178.44	212	221.56	146.44	91.111	67.889	100.22	86	103.56	95.222	51.667	58.556	146.11	217.44	190.89
178.78	177.11	163.44	208.22	225.22	136.44	85.444	71.889	100	88.667	134	142.33	60.333	47.889	183.67	210.44	178.78
177.56	170.33	155.78	205.78	227.33	143.89	92.444	65.111	106.56	87.556	130.22	164.44	65.889	48.556	186.44	202.67	177.56
184.22	176.44	167	216	220.89	141.44	78.444	63.444	115.33	90.667	135.44	166.33	71.556	50.667	183	200.33	184.22
188.67	180	182.44	228.22	203.33	129.22	64.222	75.778	147.56	92.667	108.78	125.78	75.333	62.111	186.44	197.22	188.67
200.56	186.11	195.56	232.22	200.67	136.67	67.444	88.222	143.44	92	111	111.33	59.222	54.222	161.67	200.22	200.56
189.44	184.56	201.11	230.44	186.44	113.11	70.889	89.333	109.33	100.89	122.78	62.778	53.333	72.889	172.11	202.44	189.44
187.33	192.44	199.33	228.67	202.56	118.22	84	91	107.78	119.11	138	57.444	62.556	54.222	158.22	210.44	187.33
184.56	196.67	206.33	227.11	189.78	97.778	87.556	109	101.67	127.56	133.11	54.667	62.111	64.222	168.56	211.56	184.56
185.22	203.89	215.56	228.22	168.33	86.444	83.111	113.11	121.44	117.56	103.67	55.889	62.222	71.111	179.78	205.11	185.22
189.56	211.78	220.89	229.33	159.78	86.556	73.778	101.56	136.11	99.889	82.556	53.889	67.111	62.444	178.78	194.11	189.56
195.22	207.78	216.22	233.11	172.67	81.111	68.222	95.111	136.44	121.67	85.333	66.111	66.667	64.556	179.56	184.22	195.22
188.67	196	210.33	235.33	157.89	80.444	69.222	85.333	135.44	158.33	55.333	67.444	61.333	103.89	195.56	185	188.67
190	200.44	222.11	228.67	128.44	80	68.556	107.44	134.33	145.56	45.778	75.444	62.222	114.67	186.67	186.56	190
186.44	198.78	220	226	104.89	79.556	77.778	133.33	107.11	137.44	51.333	82.556	59.111	134.78	184	186.78	186.44
191.56	207.33	229.89	208.22	89.333	72.333	94.778	136.78	89.556	108.33	58	81.667	53.444	121.78	174.11	191.22	191.56
191.44	211.56	226.22	194.67	87.333	67.111	88.778	142.22	91.778	111.33	64.556	69.556	51.444	106.89	169.67	194.56	191.44
190.33	209.33	227.11	180.22	88.667	65.222	68	140.67	122	92.222	68.778	64.444	53	101	172.11	195.89	190.33
186.56	210.89	229.33	160.11	81	68.444	62.444	128.11	140.11	54.778	85.111	74	61	124	181.11	192.56	186.56
193	214.67	227.33	150.56	81.667	77	64	110.11	130.78	48.333	109.11	77.333	56.778	115.67	183.22	192.56	193
194.22	214.78	220.56	138.44	75.111	83.556	82.333	87.778	116.67	65.556	122.22	78.667	64.111	135.78	188.44	190.11	194.22
193.22	215.67	210.89	145.33	76.889	75.889	91.111	89.444	106.56	88.778	106.44	71.111	57.111	135.33	189.44	188.44	193.22
199.89	218.44	206.78	143.89	76.889	68.667	81.222	85	90.889	89.444	99.667	69.556	55.556	123.44	190.56	194.56	199.89
189.44	209.78	210.22	144.56	75.444	61.333	83.222	127.11	85.333	87.778	69.111	72.111	59.556	152.56	186.11	193.11	189.44
202.56	209.22	211.22	121.89	74.333	58.333	62	117.89	66.889	92.444	66	71.333	59	151	187.89	196.67	202.56
209.56	205.11	201	104	74.444	61.111	52.667	95.111	59.778	101.89	67.556	70.333	58.667	145	188.78	204.11	209.56
211.67	212.33	181.89	94.556	71.333	60.667	60.889	94.222	64.889	95.333	76.444	62	64.667	138.11	187.89	200.22	211.67
215.67	221.67	189.44	107.78	72.444	67.333	65.222	69.444	72.556	91	97.889	66.222	54.333	103.11	184.33	197	215.67
210.33	223.89	203.22	130.33	79	76.222	79.556	68.333	85.222	81.222	117.44	71	54.667	100.56	185.56	194.22	210.33
209	229.78	211.89	132.56	83.556	77.444	70.333	66.333	100.78	57.778	122.78	73.111	51.333	88.889	175.78	191.89	209
203.89	229	225.11	127.44	77.778	74.333	59.444	88.444	120	43.778	99.667	74.333	51.667	89.778	168.67	192.78	203.89
195.67	219.22	230.67	152.89	85.778	67.111	59.556	143.56	135.22	50.444	84	71.889	50.778	97.889	172	193.67	195.67
190	213.78	233.78	164.11	79	65.778	78.333	188.78	125.11	67.444	67.778	73.556	56.444	135.56	178.56	192.22	190
164.89	189	214.67	205.44	83.111	67.889	90.333	152.22	134.11	104.67	84.778	72.778	72.111	171.78	177.11	178.33	164.89
153.89	178.33	205.78	212.11	82.889	65.778	90.778	122.78	139.89	95	93.667	77.778	102.11	191.67	169.56	168.44	153.89
168.56	195.11	221	187.89	79.889	62.333	82.889	143.67	154.56	69.222	79.444	73.889	100.44	187.67	174.56	177.44	168.56
185.78	211.22	232.22	155.22	77.667	63.667	76	165.67	152.11	54.333	68.556	68.889	83.444	171.89	179	188.89	185.78
193.33	212.33	230.33	121.11	79.333	71.222	71.556	149	142	49.222	66.111	60.778	101	181.89	181.78	190.67	193.33
199	214.11	226.78	98.556	78.889	81.444	70.111	124.33	125.33	49.889	63.889	61	89.556	168	181.33	192	199
200.67	217.67	229.33	114.89	74.667	76.556	61	124.56	124.89	47.778	62.222	65.444	64.889	134.56	173.11	192.89	200.67
201.22	223.56	233.33	127.44	78.556	76.667	55.556	105.56	117.89	48.222	63.333	68.333	54.667	91.667	161.22	195	201.22
202.89	225.89	225.67	120	80.222	82.111	54.667	77	106	46.444	64.778	71.889	54.444	76.444	149.67	190.89	202.89
206.67	226.67	229.44	131.11	81.667	80	54.556	85.444	111.56	43.778	75	73.333	55.778	81.778	161	194.78	206.67
208.11	227.89	220.44	128.56	84.333	82.111	55.556	60.222	99.556	47	79.111	72.889	56.889	67.667	147.78	187.78	208.11
208.44	227.89	217.44	137.22	85.222	80.556	54.889	64.778	106.89	46.111	96.222	73.333	55.111	75.444	160.56	194	208.44
210.78	228.33	202.22	102.33	74.111	75.556	61.222	59	91.333	54.333	112.44	78.889	56.444	88.556	165.33	187.33	210.78
209.33	227.22	200.78	93.556	73.556	75.444	62.667	63.444	93.667	52.111	113.89	77.444	61.556	99.333	167.33	185.22	209.33
211.11	228.89	204.56	111	77.444	73.444	58.444	60.444	96	47.667	117	75.778	53.778	80.889	160.44	186.67	211.11
213.89	230.44	202.56	105	75.333	71.889	60.111	64.222	95.667	47.667	129.67	76.333	54.667	89.222	165.22	186.44	213.89
216.44	229.78	198.44	124	78.333	73.111	64.778	60.111	92.333	54	149.11	70	54.222	82.556	166.89	186	216.44
215.33	230.44	188.11	103.44	74.889	71.556	66.444	61.667	87.889	57.778	146.33	72.889	55.889	92.889	167	185.56	215.33
214.33	228.22	181.56	94.889	73.778	70.556	70.444	60.111	86.444	66.222	151	71	59.778	100.11	171.67	186	214.33
216.22	227.78	183.78	106.22	76.333	70.889	69.222	55.222	84.222	68.222	156	69.222	53.222	88	166	186.11	216.22
217.67	228.11	189.22	117.67	77.778	73.889	67.556	55.556	90.444	57.889	162.56	65.889	54.444	77.444	156.22	181.78	217.67
216.44	230	187.33	114.78	78.667	75.444	67.778	55.667	88.333	58.667	162.89	67.444	54.222	78.667	158	181.67	216.44
216.78	226.56	183.56	116.67	78	75.333	69.556	52.889	85	65.889	160.89	65	53.444	76.333	152.67	180.44	216.78
217.89	219.11	169	98.444	74.667	74.889	70	57.556	71	80.778	138.67	64.778	52.778	82.889	158.44	177.67	217.89
220.56	222.89	185.56	110.67	76.889	73.667	75.222	59	71.111	92.889	126.44	61.444	55.667	88.333	164.44	186.89	220.56
221	217	193.78	121.11	80.889	78.778	70.111	60.556	68.111	94.778	126.78	60.889	53.556	77.889	159.11	188.22	221
221.33	208.56	190.89	114.67	80.444	87	68.667	63.556	63.778	93.556	134.89	58.556	54.889	65	141.78	175.33	221.33
224	214.11	202.89	131	86.556	92.889	69.111	58.667	66.222	94.333	130.89	55.333	58.778	62.444	144.11	184.33	224
221.33	206.44	218.22	147.33	93	97.222	70.556	62.333	66.667	100.33	109.11	59.778	62.889	61.778	147.67	193.89	221.33
222.56	211.56	209.22	134.89	85.222	86.444	69.889	62.667	66.333	99.667	111.22	58.556	59.333	70.333	155.44	192.22	222.56
223.33	211.44	202.33	121.44	80.333	78.333	70.333	61.778	63.556	102.33	110.56	58.778	57.556	76.556	160.56	192.67	223.33
214.44	205.33	222.89	154.33	87.222	87.556	71.667	59.333	77.444	94.889	85.889	67.556	60.111	84.667	171.22	203.78	214.44
219.11	212.11	202.44	106.67	75.444	60.444	65.444	56.778	69.889	106.56	87.111	59.444	57.111	116.22	178.11	200.22	219.11
217.78	199.89	208.67	108.33	82.556	64.333	57.444	64.778	74	120.67	67.333	65	55.778	110.67	177.89	204.11	217.78
204.67	195.56	208.67	98.222	87.778	64.444	49.556	89.111	74.778	146.56	55.333	64.222	59.667	132.78	188	205.44	204.67
199.44	195.22	194.56	81.333	82.444	80.333	45.222	88.111	82.556	128.78	57.333	60.667	82.778	164.78	191.44	204.11	199.44
189.11	197.11	193.11	77.333	74.889	97.556	51.111	91.667	97.667	88.111	68.889	62.222	122.11	188.22	184	190.89	189.11
193.22	189.11	148.11	70.333	64.444	95.556	58.444	90.556	125	70.444	62.333	60.667	136.78	192.44	190.56	197.89	193.22
187.33	192.56	134.89	68.889	60.111	94.889	101.33	95.667	131.89	66.556	59	73.444	181.89	196.56	171	185.56	187.33
185.67	199.22	136.56	75.222	61.333	67.444	102.67	90.778	127.67	66.111	53.333	65.111	173	201.67	177.22	184.11	185.67
190.67	192	138.56	91.222	67.556	50.444	72.333	94.333	117.56	69.667	54.778	60.444	149	205.89	190.44	185.78	190.67
191.22	180.44	103.78	73	85.667	55.889	73.667	98.667	92.889	79	53.778	80.222	186.89	206.67	181.89	184.44	191.22
190.67	170.33	92.111	64.556	96.444	58.778	66.778	108.11	80.556	87.778	55.778	89.556	196	208.11	182.78	182	190.67
193.89	167.22	114.67	71.444	71.556	46.444	57.556	109.89	81.333	93.333	54.444	63.667	168.33	215.89	198.33	184.78	193.89
184.33	127.22	85.778	61	65.222	55.667	63.444	143.67	86.556	92.556	59	87.333	189	220.11	203.11	181	184.33
187.11	124.56	93.111	62	58.778	58.333	66.778	139.11	94.444	88.111	59.556	91.889	195.22	222.56	200.78	182.22	187.11
160.11	87.222	84.222	66.333	53	43.667	63.556	160.11	87.333	75.778	60.889	87.444	178.33	223.56	206.33	173.56	160.11
155.33	85.444	78.111	68.444	51.444	42.222	67.222	153.89	89.667	74.778	60.111	86.556	178.44	227.33	203.44	170.67	155.33
150.78	84.667	86.556	67.111	50.889	39	70.778	136.33	92.111	67.667	59.444	83.778	175.22	225.11	197.22	169.89	150.78
155.11	103.67	106.67	65.556	48.778	41.889	79.889	108.33	95.222	64.556	55.667	69.444	170.11	219.33	185.89	173.78	155.11
148.56	101.33	99.889	62.444	50	48.889	89	82.333	97.333	59.333	59.222	92.222	198.44	218.67	187.44	175	148.56
138.89	103	110.44	68.111	47.667	47.778	81.333	79.778	97.222	63.222	55.222	78.444	176.11	202.78	182.89	168.44	138.89
119.56	93.111	103.67	75.222	49.889	50.667	79.556	73.222	93.222	65.111	56.778	78.111	167.67	182	175.44	152.44	119.56
123.44	98.111	102.33	78.889	52.667	52.444	82.333	76.556	91.111	74.667	56	72	159.22	161.89	174.67	148.89	123.44
115.89	76.889	70.778	56	57.556	58.667	85.667	85.222	83.889	74.333	78.333	110.22	195.11	172.67	183.78	148.89	115.89
144.33	119.78	87.667	59.667	73	59.333	74.778	88.111	86.111	88.333	55.889	74.889	142.44	143	176.44	150.89	144.33
138.22	149.56	94.667	57.889	84.222	65.778	65.222	96.778	82.444	85.667	54.333	71.444	119	138.22	170.44	146.44	138.22
97.444	123.11	94.778	64.111	91.889	63.444	54.111	90.667	81.444	80.667	54	56.444	68.667	87.778	122.11	109.56	97.444
121.11	103.56	81.889	60.778	87.333	64.111	57.889	120.44	84.556	68.556	53.444	66.556	76.667	114.67	138.56	125.56	121.11
115.44	68	65.667	73.444	67	52.778	57.444	101.89	92.556	57.111	61.444	79.222	75	102	123	101.11	115.44
105.22	58	54.778	91.889	58.889	50.222	60.111	81.889	77.556	53.333	84.333	95.778	82.333	100.78	117.44	91	105.22
120.33	67.778	71.222	99.667	60.222	54	64.222	81.111	78	60.889	65.778	62.667	69.556	82.667	120.33	106.78	120.33
112.22	84.889	93.111	89.556	64.667	65.222	65.556	81.111	72.444	76	49.667	59.111	64.889	64.778	106.78	132.56	112.22
117.89	114.33	100.89	82	61.889	67.222	70.556	85.222	72.778	100.89	47.778	79.222	60.889	66.778	114.89	166.33	117.89
158.33	180	130.44	93.889	69	68.111	77.556	78.444	92.556	124.22	73.889	104.33	57.556	78.667	136.22	197.56	158.33
169.67	184.56	129.44	107.22	70.222	65.444	70.556	78.667	89.556	104.89	78.778	110.22	55.444	77.556	151.67	179.78	169.67
184.56	189.56	147.22	139.67	93.111	71.667	61.556	80.667	95.111	98	93.889	118.67	61.556	61.444	159	146.44	184.56
180.67	162.89	156	152	94.222	73.222	61	82.333	86	83.889	94.778	117.78	73.444	50.667	136.78	120.67	180.67
175.11	135.22	176.78	158.56	93	68	83.111	86.333	95.111	60.889	97.556	108	81.556	52.111	111.67	111.89	175.11
142.78	111.78	181.44	142.44	98.556	70.889	80.556	69.444	85.333	64.333	110.89	98	86	50.111	76.444	94	142.78
136.33	124.44	194.89	130.67	102.56	76.556	75.111	63.778	86.111	93.889	115.11	89.556	64.111	52	80.222	111.78	136.33
147.11	156.89	218.56	134.67	111.78	80.333	70.222	71	83.889	114	113.33	94.111	50.111	50.111	93.889	138.67	147.11
140.56	180	234.89	147.33	144.22	95.111	70.444	71.889	76.444	122	101.89	112.33	48.444	46	83.111	125.89	140.56
