130.44	130.56	129.89	131.33	134.78	136.33	135.89	142.11	140.22	142.67	138.22	137.33	134.89	134.22	132.22	128.89	128.78	125	103.89	132.56	130.44
127.11	131.33	129.78	133	132.33	137	134	140.33	138.89	142.22	138.67	135.89	135.89	133.89	131.11	126.78	128	141.33	109.44	125	127.11
128	131.22	130.56	133.78	133.56	136.44	134.44	139.78	139.44	142.78	139.67	136.44	135.11	133.56	132	128.67	126.89	132.44	132.44	127.22	128
130.11	130.89	127.89	131.67	133.33	136.44	134.78	139	139.11	143.67	138.78	138.22	134.89	133	133.22	127.89	127.11	96.889	137.33	126.22	130.11
130.44	129.44	128	132.44	133.78	136.44	135.22	141	139.33	143.33	139	136.22	134.78	134	130.78	128.11	144.89	107.78	123.67	127.22	130.44
129.78	129.89	129.44	133.22	133.78	136.78	135.67	140.11	139.11	143.33	138.89	137.44	135.89	133.56	131.11	128.44	136.44	133.89	127.67	127	129.78
130	129.67	128.56	133.33	135	137.33	135.56	141	138.22	143.11	138.33	137.44	135	134.11	131.67	127	100.89	139.11	125.78	127.67	130
129.78	131.11	130.11	132	134.89	134.78	135.33	139.78	139	144	138.33	137.22	135.11	133.78	132.89	146.78	110.33	123.78	126	126.22	129.78
129.78	129.44	129.56	132.78	133.78	136.22	135.44	139.89	138.44	143.33	138	137.44	136.22	133.89	129.67	131.22	128.67	126.56	126.67	125.67	129.78
129.11	132.56	128.33	132.67	134	136.67	133.22	139.44	139.11	142.78	137.67	137.22	134.78	132.56	130.11	103.33	142	127	126.22	127.56	129.11
128.89	131.78	127.56	132.78	133.78	136.67	133.89	138.67	138.89	143	137.44	137.11	135.33	132.78	144.67	111	127.22	125.44	125.11	126.56	128.89
128.67	131.89	129.11	134	133.56	134.44	134.67	140.22	138.89	143.78	139.22	137.78	134.56	132.33	144.33	124.56	127.67	126.67	125.22	127.33	128.67
129.11	131.78	128.89	132.56	134.67	134.33	134.22	139.44	138.56	143.78	138.33	137.44	136.33	133.56	115.56	142.11	127.56	126.89	127.33	126.11	129.11
130.22	129.78	127.67	134.11	133.78	136.44	135.22	139.11	138.44	143.33	137.22	137.89	135.89	134	112.11	130.22	128	126.67	125.44	125.22	130.22
130.78	131.11	129.56	132.89	134.67	136	135	140.33	139.78	142.56	137.44	137.33	135.44	143.67	114	126.11	128	126.33	125.56	125.56	130.78
130.44	131.22	129.78	132.78	133.11	137.11	135.67	140.22	139.11	142.89	139.33	136.78	136.22	153.33	119.56	126	127.78	125.67	125.89	126.67	130.44
128.22	130.78	128.67	133	133	135	136	139.22	138.33	143	138	135.78	138.22	140.89	143.11	129	126.78	125.78	125.78	126.22	128.22
130.11	130.22	129	132.89	133.11	136.78	136.44	140.67	139.67	143.33	137.22	137.22	135.33	114.78	142	126.44	127.33	125.89	126.11	126.44	130.11
126.89	130.56	128.67	132.78	133	137	135.44	140	138.56	143.89	137.11	136.56	133.67	108.11	131.67	128.22	127	126.78	125.89	125.67	126.89
129.89	129.89	129.56	132.67	133.89	136	134.44	139.33	138.11	144.56	136.89	136.67	145	104.89	128.78	128.67	127.22	126.78	124.44	126.67	129.89
129.89	130.78	127.78	132.67	134.33	137.67	136.11	140.33	138.56	142.78	137.89	136.22	154.89	120.56	130.56	128.44	128	126.67	125.78	126.78	129.89
126.89	129.44	129.56	133.11	133.78	136	133.44	140	137.67	144.11	135.67	136.78	139.56	149	132.56	127.33	127.56	127.67	124.22	127.78	126.89
128.33	132.11	127.78	132.89	133.11	135.67	135	140.33	139	143.56	137.22	135.89	117.56	145.78	131.67	128.44	126.78	126.44	124.67	127	128.33
127.56	131.44	128.89	133.44	133	135.67	134.56	139.33	138.67	142.67	136.22	134.89	107.11	133	131.67	128.78	126.11	127.11	125.78	126.78	127.56
128	131.11	127.56	133.89	133	136.22	134.67	139.44	139.11	143.67	135.22	154.11	113.33	131.44	130.56	129.67	128	126.67	124.44	125.56	128
128.33	130	126.78	133.44	133.11	136.78	135	140.22	139	142.78	136.78	141	153.22	132.67	131.56	128	128	126.22	126.56	124.33	128.33
129.33	131.67	129.44	133.78	133	135.78	135.56	139.56	138.44	142.89	134.11	115	143.11	132.89	130.89	127	127.33	127.22	126.78	125.22	129.33
129.33	130.22	129	133.22	133.44	135.78	135.22	140.11	139.22	142.44	139.67	112	132.22	133.78	131.78	128.11	128	125.89	125.33	126.78	129.33
128.67	129.33	130.11	133.22	133.78	136.78	134.11	140.56	139.44	142.33	155.56	122.44	134.22	133.22	131.56	127.67	127.89	126.67	125.56	126.78	128.67
128.33	130	129.78	133.11	134.56	135.33	134.78	139.44	139.33	141.56	146.44	154.11	134.67	133.44	131.22	128	127.67	125.67	126.44	127.22	128.33
127.78	130.78	128.44	133.11	133.78	136.44	134.56	139.78	138.22	140.33	119	140.11	134	132.11	130.89	127.67	128.56	126.33	126.33	126.56	127.78
128.89	130.33	128.78	133.78	134	137.78	134.44	140	139.67	141.33	118.33	134.11	135.33	133.78	132.11	128.78	127.22	126.67	125.67	125.89	128.89
128.44	131.33	128.67	134.22	133.78	137	134	141.11	139.22	158.56	117.22	134	135	132.78	130.67	129.67	128.78	126.67	125.78	126	128.44
129.11	130.89	128.33	132	135.56	134.67	135.44	138.33	137.33	150.67	151.78	136	134.56	134.11	132.78	127.44	128	125.89	126	125.33	129.11
130.33	131	129	132.33	133	136.78	135.44	140.56	135.33	130	144.89	135.78	134.44	134.78	131.89	127.22	129.22	126.67	125.11	125.78	130.33
128.44	130.33	130.89	132.11	134.33	136.11	134.78	140.22	135.67	124.22	134.56	135.44	135.44	133.67	130.78	126.67	129.22	126.67	126.33	126	128.44
129.22	131.22	129.33	132.11	133.22	136.56	134.56	141.56	148.67	122.56	135.33	137.11	133.22	133.78	131.44	126.89	128	126.67	125.44	126.11	129.22
129.89	131.56	127.78	132.89	133	136.78	134.78	140.56	156.44	129.89	137.67	136.44	136.22	132.56	131.67	127.78	130.44	126	126.44	126	129.89
131	131	129.56	133	134.67	136.78	134.67	141.33	153.89	150.67	138.33	135.67	135.22	133.78	130.89	127.89	128.56	126.56	125.44	127.11	131
128.33	130.67	129.89	132.56	135	136.56	135.44	139.33	137.67	156.78	138.22	136.56	135.11	133.67	131.22	128.78	129	126.67	125.33	125.44	128.33
129.44	131	129.78	132.67	132.89	135.33	134.33	135.11	123	145.67	137.56	136.44	135.11	134.11	131.89	127.33	128	126.67	125.78	126.89	129.44
128.33	131.33	128.89	133	134	135.22	134.33	139.44	118	139.56	137.33	136.11	134.11	133.89	130.78	128.44	129	125.89	126.33	125.78	128.33
128	130.44	130.22	133.11	133	136.67	135.67	149.89	118.78	140.56	137.33	136.56	135.11	133.78	131.11	128.33	128.22	125.33	125.56	126.22	128
128	130.44	129.22	132.67	134.67	135.56	134.78	157.78	133.56	141.67	137	136.11	133.67	133.78	131.67	126.78	129	127	124.89	127.11	128
127	130.78	129	133.56	133.44	136	134.78	154.33	149.33	142.67	136.67	136.33	136.22	132.56	131.11	128	129	126.33	126.33	125.89	127
129	131.56	128.33	132	133.44	136.56	135.67	143.56	153.56	141.44	137.33	136.44	135.22	133.33	131.89	127.11	128.33	125.11	124.33	124.78	129
127.67	130.67	129.78	130.67	133	136.67	133.33	120.22	140.44	143.22	137.22	137.11	135.78	133.78	131.78	127.33	128.78	125.67	127.11	126.33	127.67
130.33	131.11	128.22	132.22	133.67	136.11	135.44	115	136.89	142.78	138.89	135.22	135.33	133.78	131	128.67	126.67	125.67	125.56	126.56	130.33
129.44	131.33	129.67	131.11	132.33	135.89	139.89	124.78	137.56	142.44	138.11	135.67	134	134.11	132.11	128.78	128	125.56	126.44	125.44	129.44
130	129.44	129	131.89	134	137.22	150.33	142.22	138.89	142.11	138.22	136.78	134.44	133.67	132.11	127.44	129.22	125.33	127	125.11	130
128.22	130.44	129.44	132	133.22	137.11	150.44	151.33	139	141.11	137.56	135.67	135.67	133.78	131.56	127.44	128.44	124.67	125.22	126.11	128.22
129.22	130.11	129.67	133	133.56	134.33	143.33	152.11	139.11	141.56	137.89	136.33	135	133.78	131.56	126.22	128.78	126.44	125.78	126.22	129.22
128.11	129.22	128.44	131.67	134.78	133.56	127.67	145.22	139.89	142.22	136.78	136.11	134.78	133.78	132.78	128.11	128.56	126.33	125.67	126.11	128.11
128.33	131.56	128.33	131.67	134	135.22	111.78	138.67	139	142.33	140.22	137	134.89	134	132	128.44	128.67	127	125.89	126.33	128.33
128.33	129.67	129.11	131.56	133	146.33	123	140	139.56	142.33	137.22	137.89	136	132.56	131.22	129.22	128.89	125.89	125.11	126.33	128.33
128.33	130.78	127.33	133.78	134.11	153	146.56	140.44	137.78	141.89	136.33	135.67	135.33	135.44	131.78	128.22	128.22	126.78	126	125.67	128.33
128.33	130.56	129.89	133	132.56	148.56	147.56	139.67	139.44	141.67	137.11	137.11	135.78	134.11	131.22	127.89	128.78	125.78	125.11	127.22	128.33
127.44	130.67	127.44	133.11	131.11	121.89	140.22	139.56	139	142.33	136.33	135.44	135.89	133.67	132	127.67	128.22	125.78	126	126.22	127.44
129	131.78	130.22	132	135.11	106.22	133.33	141.11	137	142.67	136.56	136.89	136.56	133.89	131.78	127	128	124.56	125.11	126.78	129
128.78	130.78	128.56	132	140	119.78	133.11	140.22	138.44	142.11	138.67	136.11	135.56	134.89	131	127	129	126.67	125.11	126.33	128.78
129.89	130.78	130.44	132.11	145.22	136.56	133.67	141.44	139.56	143.11	136.78	136.33	135.11	134.78	132.67	128.11	129	126.67	125.44	127.22	129.89
129.22	131.44	129.44	132.22	146.44	149.11	135.22	140.22	138.56	142.44	136.89	137.67	134.78	133.67	132.56	128.22	130	126.44	124.89	126.22	129.22
128.56	129.67	129.78	132	139.78	143.33	135.22	140.78	139.22	141.67	137.22	135.67	135	133.78	132.67	128.11	129.22	125.89	126.78	126	128.56
129.11	130.78	128.44	131.44	110.78	136.89	133.67	139.78	139.89	141.78	136.44	138.11	135.11	133.78	131.44	127.44	128.78	125.89	125.33	126.89	129.11
127.56	130.33	128.67	132.67	104.89	136.44	134.89	138.33	138.89	141.22	136.44	136.89	134.56	134.78	130.78	128.22	129.67	125.56	124.78	127.67	127.56
127	131.78	129.89	138.56	121	132.44	135.56	137.89	139.33	140.78	138	136.56	135.22	134.11	131.44	127.22	129.22	125.56	125.89	127.89	127
125.89	129.56	127.56	143.78	146.44	136.44	133.67	138.89	138.89	141.67	138.67	136.56	135.56	133.78	132.22	126.44	128.33	126.33	127.67	125.22	125.89
128.22	130.22	129.11	145.22	148.33	137.33	133.89	139.67	138.56	142.67	138.11	136.56	135.11	133.78	130.33	126.89	128.78	125.78	125.89	126.89	128.22
129.44	130.78	128.67	122.78	136.78	136.89	134.89	140.44	138.78	143.33	138.22	137.44	135.56	134	131.22	128.78	127	127.56	125.89	126.22	129.44
129.44	131.56	129.22	102.11	134.33	136.78	135.44	140.67	140.22	143.11	139	135.44	135.78	135.11	131.67	126.33	126.56	127	124.89	126.89	129.44
128.67	130.33	132.78	106.56	132.33	136.44	135.11	139.67	139.33	142.11	138.33	136.89	135.56	133.78	133.11	127.78	128	125.89	125.22	126.89	128.67
128.11	131	138.56	130.44	133	136.56	135.11	140.44	139.33	142.33	140.44	136.78	136.56	134.67	132.56	128	129	127.56	125.11	126.89	128.11
129.78	130.22	141.78	148.11	134.22	137.22	134.22	140.33	138.56	141.89	138	136	136.22	135.11	132.44	128	127.78	127	125.78	126.78	129.78
128	129.89	133.11	144.89	133.11	137	134.56	141	138.11	142.44	138.11	135.89	135.22	135.44	131.11	127.89	128	126.44	125.56	126.56	128
126.89	130	117.22	137	133.33	135.22	135.33	140.44	138.78	144	140.22	136.56	135.78	134.78	131.56	128.33	127	127	125.67	126.33	126.89
128.33	129.22	99.556	131.33	134.33	135.56	134.67	141.33	138.78	142.22	138	136	135.78	134.11	131.67	126.67	127.22	126.67	125.44	126	128.33
129.33	133.44	106.22	130.78	134.11	135.89	134.33	141.11	139.11	143.11	138.67	136.89	135.22	134.67	131.33	128.89	126.78	125.89	126.11	125.67	129.33
128.67	139.89	124.67	132.11	133.33	135.56	135.22	141	139.33	143.11	137.44	137.67	135.33	135	131.44	127.67	125.67	125.89	125.11	127.11	128.67
128.78	143.89	141.56	133.67	133.44	137	134.67	140.44	139	145	138.44	137.78	133.78	134.78	132.78	127.44	127.78	125.89	125	126.67	128.78
128.33	129	142.89	133	133.33	136	135	140.22	139.44	143.22	139	137.33	134	133.78	132.33	129.78	127	124.78	125.78	125.22	128.33
127.67	108.44	130.78	132	133.22	136.22	135.22	140.56	139.67	142.22	138.44	136.11	135.33	135.11	132.44	127.78	126.22	127	126.44	126.89	127.67
130.56	107	126	133.33	132.89	135.56	134.22	140.67	138.89	143.89	137.44	136.78	135.56	135.11	131.67	129.44	127.78	126.67	127.22	126.11	130.56
140.89	125.44	127.78	132	134.22	136.33	134.67	141.33	139	142.56	139.11	136.56	134.89	134.11	132.56	127.89	127.33	125.78	126.67	126.67	140.89
144	138.89	128	134.22	133.33	136	134.56	141.56	139.33	143.33	136.89	136.11	135.22	133.67	131.56	127.56	127	126.33	125.78	126.78	144
120.89	145.22	130	134.22	133	134.89	134.44	140.56	139.78	142.33	138.22	136.89	135.33	133	130.56	127.89	127.78	126.67	126.56	124.78	120.89
103.11	128.56	128.33	133	133.89	135.22	136.56	139.33	139.78	143.11	139	138	135.78	134.33	130.44	128	127.67	126.44	126.89	123.22	103.11
108.78	125.78	128.78	134.11	132.44	136.22	134.33	140.22	140.33	143.11	138.67	138.67	134.78	133.33	131.44	129.44	127.56	127.44	126.33	125.56	108.78
125.11	129.89	128.11	132.11	134.22	135.22	135.11	140.22	139.67	143	137.89	137.44	135.56	135.11	131.67	128	126.78	126.22	125.22	138.44	125.11
148.33	131.22	129.78	131.67	134.11	135.44	135	139.33	138.89	143	137.89	137.22	134.56	133.33	132.33	128.78	127.22	125.89	125.44	137.11	148.33
141.89	130.33	130.44	132	133.67	136.67	134.78	141.11	138.78	143.22	138.22	137.44	134.89	133.78	131.44	128.44	127.78	125.22	125.78	117.33	141.89
126.44	130.11	130.11	132.33	133	136	135.44	139.56	139	142.89	138.67	137.22	135	133.78	131.56	127.89	128.11	126.44	125.22	104	126.44
125.67	130.11	129.11	131.78	133.89	135.44	135.89	140.44	140.67	142.56	137.67	136.67	134.22	133.67	131.22	128.33	127.56	126.56	129.22	106.11	125.67
130	130.11	130.56	131.89	134.22	136.44	134.89	139.89	140.33	143.78	138.33	135.78	134.67	134.67	132.11	128.78	127.78	125.67	142.44	118.33	130
128	132.11	128.78	133.11	133.67	136	135	142.11	140.78	144.56	138.11	136.89	134.78	134.78	131.33	128.33	127.33	124.78	126.56	143.78	128
130.44	131.22	129.44	132	133.89	136	134.11	140.33	139.44	144	137.33	135.67	135.89	134	131.44	129.22	128	123.11	107.33	135.89	130.44
130.67	132.22	128.22	132.56	132.33	137.33	135.22	139.33	140.89	143.22	137.67	137.44	134.78	135.11	131.33	128.67	127.78	126.89	105.22	121.33	130.67
129.67	130.89	129.67	133.78	134.67	136.67	134.33	139	139.67	142.67	138.67	136.56	136.33	134.78	131.22	128.11	127.56	143	111.67	126.22	129.67
129.89	132.44	129.44	131.78	133.78	137.22	134	139.11	139.89	142.78	139.22	137.89	134.78	134.67	130.44	129.78	126.78	139.33	135.78	127.11	129.89
129.11	131.33	129	132.67	133.56	136.78	134.89	139.67	140.22	143.11	138.89	136.11	136	133.11	131.33	128.11	127.78	110.44	141.44	125.56	129.11
130.78	130.11	129.67	133.78	133.33	136.22	135.22	140	139.78	143	139.11	136.89	135.67	134.67	132.11	127.78	125.67	100.44	127.22	123.67	130.78
130.11	129.89	129.67	132.89	135.44	136.78	135	140.67	139.11	143.11	138.44	137.44	134.56	133	131.89	128.67	129.56	102.22	124.56	127	130.11
130.89	130.67	127.89	133.22	134.89	135	136.11	140	138.78	144.67	139.89	137.11	136.67	133.78	132.11	127	140.78	113.22	127	126.33	130.89
129.22	130.56	127.89	132.78	133.89	135.44	134.56	139	138.89	142.78	139.44	136.89	133.11	133.78	131.89	127.22	140.33	139.44	127	124.67	129.22
129.89	129.11	130.22	132.44	134.33	137.11	134.11	141.56	139.22	144.44	138.44	136.11	135.56	133.11	131.33	128	115.67	141.22	127.44	126.56	129.89
130	131.56	128.89	132.22	134.33	137.89	134.78	139.33	138.33	143.67	138.67	137.22	135	135.11	132.33	126.56	101.67	129	126	125.33	130
129.67	131.22	127.67	132.22	134.22	136.22	134.56	141.11	139.78	143.22	137.33	137.67	134.89	133.78	131.44	140.78	103.89	125	127.22	127.56	129.67
129.33	131.11	129	133	133.44	135	135.56	139	138.67	143	137.78	137.33	134.89	132.56	131.56	131.33	140.78	126.44	126	126.33	129.33
128.22	131.89	128.89	133.22	133.44	136.11	135	140	137.78	143.67	138.78	137.56	135.89	132.33	130.56	103.44	131.89	127.22	126.22	127.44	128.22
129.89	131.22	127.78	134.11	133.56	136.11	134.56	139.89	139	143.56	137.56	137.11	135.22	133.33	151.78	114.56	126	127.22	124.89	126.89	129.89
131.44	131	128.89	132.78	133	135.22	135.22	138.78	138.89	142.78	137.67	137	135.78	132.78	116.89	142.56	128.33	126.44	127.11	127.89	131.44
127.67	131.56	128.33	132.67	133	135.22	134.56	139.89	138.56	144.33	137.44	137.22	135.89	133.22	106.67	131.22	126.89	126.67	125.33	127.33	127.67
129.11	129.78	128.89	134.22	133	136.44	134.78	139.89	139.11	145.78	137.44	137	134	147.33	107.89	125.22	125.22	126.11	124.78	127.78	129.11
126.89	131.67	130.11	133	133	136.56	135.67	140.89	138.67	143.67	138.56	136.22	135.44	149.33	134.56	126.67	128	124.78	126.67	126.78	126.89
128.33	130.78	128.89	133.11	133.44	135.89	134.67	139.89	138.89	143.44	137.67	135.89	134.33	124	148.44	127.11	127.22	125.78	124.78	127.11	128.33
129.78	131.22	129.78	132	133	134.56	135	139.33	139	143.89	136.56	136.44	134.33	107.44	133.56	126.33	125.78	127.67	124.78	125.89	129.78
128	130.89	127.44	133.78	132.56	135.78	134.78	138.89	138.56	145.22	137.33	136.89	152.67	108.44	128.11	128.44	127	126.44	126	125.78	128
128.56	130.11	129.11	133.78	133	136	133.78	139.11	139.11	142	135.44	137.11	144.89	145.56	131.89	125.89	127.67	126.67	124.89	125.89	128.56
127.67	130.67	128.22	133	133	135.67	134.67	139.89	139.33	143.11	135.89	133	111.67	146.78	131.56	128.78	128.67	126.33	126.11	125.22	127.67
127.22	130.67	128.89	132.22	133.44	136	134	140.78	139.89	144.67	135.44	140.67	107.89	132.11	131.78	128.89	128.11	126.78	124.33	124.22	127.22
128.67	128.56	128.67	133.22	133	136.33	135.22	141.78	139.44	143	135.78	158.89	121.44	131.11	130.89	128	127.89	127.11	125.67	126.33	128.67
127.56	130.67	128.33	133.89	133.11	136	135	140	139.89	143.11	136	131.44	150.33	133.11	130.33	128.56	127.89	126.78	124.78	126.22	127.56
130.78	129.22	129.44	131.89	135.11	135.33	135.44	139.33	139.78	142.22	132.78	114.56	142.78	133.89	132.44	127.89	129.67	125.89	126.11	126.33	130.78
129.56	130.44	129.22	133.11	134	135.67	134.22	139.67	138.67	144	153.22	116.33	131.44	134	132.78	127.78	127.89	126.11	126.78	126.56	129.56
127.78	129	127.67	133	133.44	135.89	135.44	140	138.22	143.44	147.67	136.67	132.78	134	131.67	127.67	127.89	125.89	125.33	126.22	127.78
128.78	131	129.22	132.89	134.67	135.11	134.89	139.78	139.89	139.56	122.11	148.89	134.56	133.22	132.22	129.22	129.22	125.78	125.33	126.22	128.78
129.56	129.44	130.11	132.89	133.56	136.11	134.22	138.89	139.67	158.56	122.78	133	134.33	133	131.33	129.22	128.89	126.11	124.78	126.33	129.56
128	129.89	129	133.11	134	136.56	136.33	139.56	138.56	155.67	133.44	136.56	135.11	132	131	127.22	128	126.33	125.78	125.11	128
127.67	130.44	129.44	133	133.33	136.11	135.44	140.33	132.89	130.78	153	134.78	133.78	132.78	131.22	128.78	129	125.89	126.11	127.11	127.67
127.78	132	128.89	134.44	133.11	136.22	134.78	140.78	154.33	132.56	136.56	135.89	135.56	133	131.89	128.67	129.11	125.33	126	126.78	127.78
129.56	129.67	129.44	134.11	133.22	137.11	135.44	140.22	149.89	138.78	135.89	136	134	133.89	131.67	126.22	129.78	125.89	125.67	126.89	129.56
128.89	129.78	128.44	134.67	133	136.56	134.11	135.78	129.11	155.44	137.33	136.56	136	133.56	131.78	126.56	129	125.44	124.22	126.56	128.89
129.89	128.78	129.22	133.44	133.78	135.33	136	149	127.78	141.67	137.89	136.11	136.67	133.78	130.78	128.33	128	126.33	125.44	125	129.89
128.56	131.67	129.67	135.22	133	135.78	136	158.78	125	140.22	137.11	136.33	135.78	132.78	132.44	127	128.78	124.11	125.78	126.44	128.56
128.22	130.56	129.56	131.67	133.78	136.78	134.33	137.11	152.89	144	136.89	135.33	134.89	132	132	128.22	129.33	125.56	125	126.44	128.22
128	131.11	129.78	131.89	133.78	136.11	132.89	127.67	143.89	142.11	137	135.44	136.22	133.78	131.89	127.67	129.44	125.67	125.78	126.67	128
129.78	131	129.44	132.67	135.22	139.44	149.22	126.89	137.22	142.33	138.78	136.44	136	134.11	132.67	127.56	129.11	126.67	125.11	126.56	129.78
129.22	129.56	129.44	132.11	133.56	136.11	150.44	145.22	138.44	143.22	138.44	138.33	135.22	132.22	132.11	126.11	128.44	125.89	126.11	126.67	129.22
129.11	129.44	128.22	133.78	133	133.44	124.56	155	140.33	141.44	137.22	136.67	134.89	133.33	131.67	126.33	129	127	127	127.67	129.11
128	130.22	129.11	132	133.78	137.56	125.56	137.89	139.67	142.11	137.33	136.33	135	133.78	131.78	127.78	128.78	126.67	124.89	125.56	128
129.89	128.89	129.44	133	133.89	156.33	125.22	139.33	140.33	142.78	137.33	136.11	135.67	133.67	131.78	127.78	128.56	126.67	125.67	126.89	129.89
127.22	130.33	128.78	133	134	156.89	129.44	140	137.78	140.78	136.89	136.11	135.44	133.78	131.67	127.33	127.78	127	125.33	126.11	127.22
127.44	131.33	129.67	132.56	133.11	144.44	129.44	137.22	139.56	142.44	137.78	137.11	135.22	133.67	131.22	127.89	129.11	126.67	126.56	126	127.44
129.89	132	129.22	133.33	134	133	125.22	154.56	138.89	143.89	137.56	137.67	135.33	133	131.11	128.44	127.78	126.67	126.78	127	129.89
128.56	130.44	129.67	133.22	133.44	136	154.78	140.89	138.78	143.67	136	136.56	135.44	134.11	131.56	127.33	128	126.44	125.67	126.11	128.56
128.56	130.11	129.33	133.33	132.11	135.22	137.33	133.78	136.78	143.33	137.22	136.56	135.11	133.78	131.89	127.44	127.78	126.89	125.33	125.22	128.56
128.33	130.67	128.33	131.67	133.78	137.11	133.11	131.33	154.78	144.33	136.44	136.67	134.33	133.78	131.89	128.33	127.56	125.67	127	125.56	128.33
128.44	130.78	130	133	133.89	135.22	135	157.56	130.44	141.22	137.67	136.78	135.67	133	131.78	128.11	128	127	126.78	126.56	128.44
128.56	131.33	128.67	132.78	133.78	136.56	134.44	152.56	125.44	140.78	137.22	136.56	134.89	133.78	131.67	126.89	128	126.89	126.44	126.44	128.56
127	129	130	134.22	133.78	137.89	134.56	144.78	122.67	143.11	138.89	136.67	134.22	134.11	131.67	126.11	129.11	127	124.22	126.33	127
128.56	130.67	128.78	132.67	134.44	136.56	136.33	145.11	119.78	142	139.44	137.33	134.33	133.11	132.56	127	129.78	125.11	124.78	126.78	128.56
129.44	131.22	128.78	133	133.78	136.67	136.56	152.78	121.11	139.67	137.89	135.22	134.67	134.22	131	127.22	128.78	127	126.56	124.78	129.44
128.56	130.67	129.44	132.89	133	136.78	136.22	160	122.11	139.44	137.33	136.67	134	133.56	132.11	128.22	129	126.44	126.11	127.22	128.56
128.67	131.56	127.89	131.89	132.56	137	136.67	159.89	123.33	142.44	137.44	137.22	134.78	133.78	133.44	127	128.78	125.67	126.89	126.11	128.67
129.11	131.67	128.67	132.11	133.67	135.78	133.11	151.11	134.11	141.67	138.11	137.78	135.22	133.78	131.89	127.78	129	124.67	126.67	125	129.11
127.11	131.78	129.67	133	134.11	138.22	133.44	143.56	143.33	143.56	137.22	138.56	135.11	134.11	131.11	126.67	128.78	126.67	126.78	127.33	127.11
128.44	130.56	129.67	132.67	134.44	136.11	133.56	138.44	151.33	141.44	137.22	137.11	134	132.56	132.22	128.78	129.22	126.56	126.11	126.56	128.44
129.67	131.22	129	133.22	134.33	135.89	131.78	133.56	156.56	144	137.11	138.78	134.44	133.78	132.67	127.33	124.89	126.67	125.89	127	129.67
127.89	130.56	129.44	132.22	134.33	136.22	130.89	129.67	153.44	143.33	138.11	137.33	135.33	132.78	131.33	128	127.22	126.89	126.89	127.56	127.89
127.78	131.44	130.56	133.78	133	134.56	131.78	131.89	146.56	143.44	139	137.11	135.11	133.11	131.78	128.11	128	127	126	126.33	127.78
127.56	131	130.89	133	134.78	136	136.44	133.78	140.44	144.56	138.44	137	135.33	132.56	130.56	128.22	128	126.78	126.78	127.33	127.56
130.33	131.44	129.89	132	134	135.67	141.44	132.44	136.44	143.22	138.56	136.89	134.33	133.78	131.89	128.22	127.78	126.78	126.44	127.22	130.33
130	131	130.33	133	135	135.56	142.44	133.22	137.78	144.56	137.56	137.11	135.33	133.78	131.44	128.44	128	127	125.44	126.22	130
127.67	129.78	130	132.67	133.89	136.22	140.22	132.56	137.33	143	137.22	137.11	134.78	133.78	131.22	126.78	128.78	127	125.33	126.89	127.67
127.11	131.11	129.89	132.67	132.56	136	143.56	130.33	135.56	143	136.78	138.11	135.22	133.67	131.56	128.22	127.78	126.67	125.33	126.11	127.11
128.67	130.22	128.67	132.78	135	136.67	150	129.33	136.67	143	138.67	138.11	135.67	132.89	131	128.11	128	125.44	125.56	125.78	128.67
127.33	129.22	128.56	133	134.89	135.78	150.22	130.89	136.78	142.67	138.11	136.44	135.78	133.89	131	128.44	127.56	125.67	125.67	126	127.33
129	131.56	129.89	132.33	133.78	136.56	153.33	134.22	137.67	143.22	136	136.67	134.67	133.78	131.56	128.56	127.78	126.67	124.78	126	129
127.89	130	129.22	133.22	134	134.33	153.11	141.67	136.56	143	137	137.11	135.56	133.89	131.22	128.67	128	126.22	126.11	126.33	127.89
128.56	131.11	129.56	133.22	132.89	134.78	152.22	142.56	136.78	143.33	137.33	136.22	134.33	132.78	131.78	129.33	128	125.56	125.56	127	128.56
129.44	130.11	129.67	133	133.44	135.33	151.67	147.33	136.67	143.44	138.22	138.22	135.56	134.11	131.44	127.11	128	126.78	126.89	125.56	129.44
127.33	130.44	129.89	133.78	133.44	136.22	151	152.22	137.78	143.22	137.22	137.56	135.56	134.44	131.67	128.22	128	126.78	127.56	126.56	127.33
130.89	130	129.67	132.67	133.44	135.11	140.22	155.78	138.11	143.22	137.22	136.56	135	134.11	131.44	128	128	125.78	125.22	126.89	130.89
129.22	130.44	129.56	133.89	134	133.56	132.22	149.89	140.33	142.78	137.22	137.33	135.78	133.56	131.44	128.67	128	126.56	125	126.56	129.22
128.33	130.22	129.11	133.33	134.22	131.78	129.78	148.56	138.22	144.22	137.44	137.22	136.33	134.11	132.44	128.33	128	125.67	125.67	126.78	128.33
128	129.78	129.67	132.78	133.89	131.56	128.89	146	138	143	136.78	137.11	134.78	133.78	131	128.22	127.56	125.89	125.22	126.11	128
129.56	129.89	130.78	132.78	133.78	130.44	127.67	142.89	138.67	143.89	136.56	137.89	134.78	133.78	131.89	128.11	128	124.11	125.22	125.44	129.56
128.89	130.89	129.11	133	135.22	133.67	126.89	141.33	139.67	143.89	136.78	137.44	136	133.33	130.44	127.33	128.33	126.33	125.89	126.78	128.89
130.56	129.56	128.89	133.44	134	133.56	127.22	138.78	138.78	144	137.67	137.56	136.22	133	131.44	128.11	129.11	126.89	125.44	126.89	130.56
